SaleID,Date,CustomerID,ProductID,Quantity,TotalAmount,Name,Age,Gender,Region,Email,ProductName,Category,Price,StockQuantity,ReturnID,ReturnDate,Reason
821,2023-09-14,100,37,6,3419.22,Dr. Larry Taylor DDS,41,Female,North,jonespatricia@beard.com,Table,Books,569.87,183,,,
822,2023-06-22,158,30,9,5028.21,Loretta Wang,26,Male,North,megansexton@martinez-hopkins.biz,Base,Clothing,558.69,210,,,
823,2023-07-03,51,23,7,2532.6,Jay Williams,36,Male,West,james82@murphy.com,Few,Furniture,361.8,132,147.0,2023-04-19,Wrong Item
824,2023-06-10,58,4,10,2911.8,Patricia Johnson,42,Male,East,shelly79@hotmail.com,Mission,Furniture,291.18,401,,,
825,2023-03-03,128,40,5,2619.35,Blake Gordon,65,Male,South,amanda78@yahoo.com,Where,Books,523.87,169,,,
826,2023-03-15,107,24,5,4780.3,Mr. William Edwards,19,Male,West,brenda10@keller-stein.com,Career,Clothing,956.06,408,,,
827,2023-07-19,173,34,4,2986.32,Richard Booth,58,Male,West,shelbynovak@hardy-hernandez.com,Dream,Electronics,746.58,255,36.0,2023-04-25,Changed Mind
828,2023-02-07,78,44,4,1629.24,Jared Perkins,62,Male,East,jnorton@hotmail.com,Inside,Books,407.31,445,,,
829,2023-03-24,24,26,2,1045.86,Laura Smith,22,Male,East,justinmiller@yahoo.com,Which,Clothing,522.93,445,,,
830,2023-09-20,83,50,3,2058.18,David Spencer,59,Male,West,edwardbruce@hotmail.com,Finish,Books,686.06,149,,,
831,2023-09-17,44,18,2,1924.0,Robyn Ross,53,Male,West,sarah07@yahoo.com,These,Clothing,962.0,95,,,
832,2023-07-05,15,47,8,6400.56,Dan Saunders,53,Male,South,pam74@yahoo.com,Smile,Clothing,800.07,176,,,
833,2023-08-24,190,34,4,2986.32,Rachel Blackwell,65,Male,North,kathryn52@martinez.com,Dream,Electronics,746.58,255,42.0,2023-11-19,Wrong Item
834,2023-11-25,88,42,6,1631.1,Charles Archer,32,Female,North,daniel28@davis-reilly.com,Republican,Electronics,271.85,139,,,
835,2023-03-18,148,26,3,1568.79,Craig Jimenez,45,Female,West,barbara33@hotmail.com,Which,Clothing,522.93,445,,,
836,2023-08-24,144,37,8,4558.96,Nicholas Frost,57,Female,South,kporter@stevens.info,Table,Books,569.87,183,,,
837,2023-04-06,54,28,10,9251.9,Jacqueline Gillespie,26,Male,West,vwalker@gmail.com,Whatever,Books,925.19,390,,,
838,2023-06-04,143,39,9,1720.53,Katherine Conner,59,Male,West,kingmolly@hicks.com,Blood,Electronics,191.17,42,,,
839,2023-02-26,152,3,8,2405.52,Stacey Perez,42,Male,West,vgreen@gmail.com,Skin,Electronics,300.69,343,,,
840,2023-06-02,164,26,2,1045.86,Drew Joyce,51,Male,East,zallen@hotmail.com,Which,Clothing,522.93,445,,,
841,2023-03-31,63,14,2,776.0,Rachel Wilson,26,Male,South,garciadillon@hotmail.com,Important,Clothing,388.0,53,,,
842,2023-11-30,1,17,4,2049.32,Reginald Green,36,Female,North,ericmueller@baldwin-cochran.com,Song,Furniture,512.33,373,37.0,2023-08-09,Wrong Item
843,2023-08-21,11,39,8,1529.36,Jamie Bass,35,Male,North,tylergibbs@miller-greene.net,Blood,Electronics,191.17,42,,,
844,2023-10-23,200,27,2,872.4,Geoffrey Lewis,39,Female,East,marilynjimenez@mullen.com,Safe,Books,436.2,299,,,
845,2023-01-14,141,41,1,147.73,Mary Santiago,55,Female,South,thompsondustin@wilson.com,Prove,Electronics,147.73,205,95.0,2023-01-07,Defective
846,2023-05-09,170,30,5,2793.45,Lisa Davidson,34,Female,West,ryanpatel@rogers-martinez.com,Base,Clothing,558.69,210,,,
847,2023-05-25,132,41,5,738.65,Taylor Garrison,35,Female,North,mccannkim@compton.com,Prove,Electronics,147.73,205,,,
848,2023-03-06,55,42,2,543.7,Mr. Jesse Krueger,27,Male,North,paul89@hotmail.com,Republican,Electronics,271.85,139,,,
849,2023-02-06,31,36,2,1051.42,James Mcintyre,57,Male,West,josephhernandez@lopez.com,Big,Electronics,525.71,83,,,
850,2023-07-04,7,36,10,5257.1,Richard Hernandez,22,Male,South,freemankathryn@jimenez-paul.net,Big,Electronics,525.71,83,,,
851,2023-02-14,51,25,6,2791.26,Jay Williams,36,Male,West,james82@murphy.com,Thank,Clothing,465.21,231,,,
852,2023-12-13,100,14,5,1940.0,Dr. Larry Taylor DDS,41,Female,North,jonespatricia@beard.com,Important,Clothing,388.0,53,,,
853,2023-08-25,191,12,9,3234.24,Colin Rivera,36,Female,South,marianelson@gmail.com,Nothing,Electronics,359.36,439,,,
854,2023-01-21,127,50,1,686.06,Laurie Trujillo,50,Female,East,sjones@mathis-gordon.com,Finish,Books,686.06,149,,,
855,2023-10-11,31,2,10,3427.4,James Mcintyre,57,Male,West,josephhernandez@lopez.com,Film,Electronics,342.74,360,13.0,2023-06-29,Changed Mind
856,2023-04-22,61,12,3,1078.08,Shannon Gilbert,46,Female,North,urobinson@valenzuela.com,Nothing,Electronics,359.36,439,,,
857,2023-05-22,136,46,3,1480.68,Michael Berger,32,Female,West,ylynch@whitaker-palmer.info,With,Electronics,493.56,457,,,
858,2023-11-06,12,44,4,1629.24,Tammy Martin,29,Male,East,daniel67@yahoo.com,Inside,Books,407.31,445,,,
859,2023-09-30,72,29,1,668.69,Mary Flores,18,Female,West,zachary77@brown.info,Law,Furniture,668.69,371,,,
860,2023-06-01,44,7,10,4668.2,Robyn Ross,53,Male,West,sarah07@yahoo.com,Point,Electronics,466.82,371,,,
861,2023-05-03,120,40,8,4190.96,Ann Williams,31,Male,East,gclark@jones.com,Where,Books,523.87,169,,,
862,2023-03-03,8,23,9,3256.2,Julian Burns,45,Male,West,jimenezdaniel@berry-edwards.com,Few,Furniture,361.8,132,,,
863,2023-06-09,32,22,1,835.93,Jason Fisher,33,Female,East,jared76@hotmail.com,Music,Books,835.93,161,,,
864,2023-02-25,87,47,7,5600.49,Rebecca Richardson,41,Male,West,zmartin@yahoo.com,Smile,Clothing,800.07,176,,,
865,2023-03-27,189,30,1,558.69,Alexander King,59,Male,South,posborne@harmon.org,Base,Clothing,558.69,210,75.0,2023-07-14,Defective
866,2023-05-17,5,3,6,1804.14,Edward Boyd,31,Female,North,cassandra09@reynolds.com,Skin,Electronics,300.69,343,,,
867,2023-01-30,180,17,5,2561.65,Kimberly Orozco,40,Female,West,mhill@yahoo.com,Song,Furniture,512.33,373,,,
868,2023-05-16,157,23,6,2170.8,Donna Wilson,43,Male,South,jessicaturner@garner.com,Few,Furniture,361.8,132,,,
869,2023-04-22,144,13,2,399.16,Nicholas Frost,57,Female,South,kporter@stevens.info,Attorney,Clothing,199.58,184,,,
870,2023-12-30,161,48,10,2666.9,Patricia Mercado,49,Female,East,basselizabeth@young-wilson.com,Oil,Books,266.69,160,,,
871,2023-05-30,139,6,9,4892.94,Penny Sullivan,34,Male,East,perkinsstephen@bradley.com,Window,Books,543.66,382,,,
872,2023-02-08,152,35,8,1352.8,Stacey Perez,42,Male,West,vgreen@gmail.com,Modern,Electronics,169.1,111,52.0,2023-09-12,Changed Mind
873,2023-08-04,70,1,8,5414.88,Richard Martin,53,Male,East,hromero@mata.com,Story,Furniture,676.86,499,,,
874,2023-12-02,107,36,7,3679.97,Mr. William Edwards,19,Male,West,brenda10@keller-stein.com,Big,Electronics,525.71,83,,,
875,2023-06-02,58,9,1,94.49,Patricia Johnson,42,Male,East,shelly79@hotmail.com,Sign,Books,94.49,165,,,
876,2023-02-24,168,4,1,291.18,Betty Brennan,49,Male,East,omayer@zamora.info,Mission,Furniture,291.18,401,,,
877,2023-10-25,163,34,2,1493.16,Derrick Kline,32,Female,South,ericward@cantu.com,Dream,Electronics,746.58,255,,,
878,2023-02-15,139,16,5,2162.3,Penny Sullivan,34,Male,East,perkinsstephen@bradley.com,Recent,Clothing,432.46,475,,,
879,2023-08-06,16,50,9,6174.54,Gerald Patterson,61,Female,North,kennethadams@yahoo.com,Finish,Books,686.06,149,,,
880,2023-08-22,185,21,9,2745.81,Christopher Johnson,60,Male,South,christophergarcia@yahoo.com,Sort,Books,305.09,64,,,
881,2023-04-25,15,45,10,6193.8,Dan Saunders,53,Male,South,pam74@yahoo.com,System,Furniture,619.38,13,,,
882,2023-08-03,54,28,4,3700.76,Jacqueline Gillespie,26,Male,West,vwalker@gmail.com,Whatever,Books,925.19,390,,,
883,2023-12-11,72,20,4,1006.68,Mary Flores,18,Female,West,zachary77@brown.info,Political,Books,251.67,261,,,
884,2023-08-01,189,22,5,4179.65,Alexander King,59,Male,South,posborne@harmon.org,Music,Books,835.93,161,,,
885,2023-09-05,6,20,6,1510.02,Carla Kim,27,Female,East,smarks@gmail.com,Political,Books,251.67,261,,,
886,2023-09-14,187,14,7,2716.0,Brian Dixon,25,Female,West,snyderkimberly@hotmail.com,Important,Clothing,388.0,53,,,
887,2023-10-23,40,40,7,3667.09,Christopher Phillips,21,Female,North,diazmarcus@hotmail.com,Where,Books,523.87,169,,,
888,2023-11-29,128,44,9,3665.79,Blake Gordon,65,Male,South,amanda78@yahoo.com,Inside,Books,407.31,445,39.0,2023-04-11,Changed Mind
889,2023-08-27,53,27,10,4362.0,Mrs. Christina Burns,30,Female,East,hahnwilliam@hotmail.com,Safe,Books,436.2,299,,,
890,2023-10-28,8,4,1,291.18,Julian Burns,45,Male,West,jimenezdaniel@berry-edwards.com,Mission,Furniture,291.18,401,46.0,2023-04-27,Changed Mind
891,2023-10-17,118,34,2,1493.16,Joel Harris,57,Male,South,linda11@cortez-scott.org,Dream,Electronics,746.58,255,128.0,2023-12-18,Defective
892,2023-11-27,145,40,1,523.87,Hannah Jones,55,Male,East,patricknorman@jones-ford.com,Where,Books,523.87,169,,,
893,2023-01-07,176,3,7,2104.83,Jamie Marquez,19,Male,East,davismiguel@blake-baker.com,Skin,Electronics,300.69,343,,,
894,2023-08-07,165,28,6,5551.14,Matthew Russell,24,Male,North,chadpratt@price-welch.biz,Whatever,Books,925.19,390,,,
895,2023-01-17,13,15,5,3306.2,Kristen Johnson,63,Female,North,jennifer19@yahoo.com,How,Electronics,661.24,374,,,
896,2023-08-19,149,32,2,1041.38,Mary Johnson DDS,60,Female,East,donnamccarthy@gmail.com,Republican,Books,520.69,81,,,
897,2023-04-02,129,33,5,1336.35,Jonathan Stewart,58,Female,South,tammy54@gmail.com,Improve,Furniture,267.27,174,,,
898,2023-01-15,46,47,1,800.07,Dawn Floyd,42,Male,South,dmcdonald@white-gay.org,Smile,Clothing,800.07,176,,,
899,2023-01-11,99,48,2,533.38,Matthew Johnson,45,Male,East,brewersandra@yahoo.com,Oil,Books,266.69,160,,,
900,2023-11-15,107,36,2,1051.42,Mr. William Edwards,19,Male,West,brenda10@keller-stein.com,Big,Electronics,525.71,83,,,
901,2023-11-11,161,49,6,1771.68,Patricia Mercado,49,Female,East,basselizabeth@young-wilson.com,For,Furniture,295.28,448,,,
902,2023-07-12,168,31,8,2248.72,Betty Brennan,49,Male,East,omayer@zamora.info,Operation,Electronics,281.09,47,,,
903,2023-03-03,197,47,7,5600.49,Alejandro Nguyen,23,Female,South,rachel56@berry-mendez.biz,Smile,Clothing,800.07,176,101.0,2023-07-11,Defective
904,2023-09-04,88,31,3,843.27,Charles Archer,32,Female,North,daniel28@davis-reilly.com,Operation,Electronics,281.09,47,,,
905,2023-05-01,133,38,9,7949.88,Paige Ray,52,Male,South,parkspaul@yahoo.com,Against,Books,883.32,290,24.0,2023-01-07,Wrong Item
906,2023-06-30,141,43,9,6747.75,Mary Santiago,55,Female,South,thompsondustin@wilson.com,Cup,Furniture,749.75,280,,,
907,2023-10-29,29,10,4,1350.2,Daniel Shaw,31,Male,South,jennifermitchell@yahoo.com,Address,Electronics,337.55,68,,,
908,2023-01-28,153,49,2,590.56,Cynthia Hensley,60,Male,West,amandafisher@yahoo.com,For,Furniture,295.28,448,,,
909,2023-08-16,170,25,9,4186.89,Lisa Davidson,34,Female,West,ryanpatel@rogers-martinez.com,Thank,Clothing,465.21,231,,,
910,2023-01-10,178,34,2,1493.16,Brittany Craig,19,Female,North,leeluke@hotmail.com,Dream,Electronics,746.58,255,,,
911,2023-10-01,55,38,8,7066.56,Mr. Jesse Krueger,27,Male,North,paul89@hotmail.com,Against,Books,883.32,290,,,
912,2023-12-16,122,7,6,2800.92,Mary Atkinson DVM,40,Female,West,alvarezkatherine@hotmail.com,Point,Electronics,466.82,371,,,
913,2023-05-18,50,9,1,94.49,Stephanie Bailey,50,Female,West,alecwhite@yahoo.com,Sign,Books,94.49,165,88.0,2023-06-19,Changed Mind
914,2023-03-10,12,23,3,1085.4,Tammy Martin,29,Male,East,daniel67@yahoo.com,Few,Furniture,361.8,132,,,
915,2023-04-15,103,38,3,2649.96,Mallory Hill,35,Male,North,april60@meyer.com,Against,Books,883.32,290,,,
916,2023-04-25,30,45,5,3096.9,Laura Harper,64,Male,North,blackwelljulie@yahoo.com,System,Furniture,619.38,13,,,
917,2023-01-25,64,39,5,955.85,Tracy Levine,45,Male,East,estradalee@hotmail.com,Blood,Electronics,191.17,42,,,
918,2023-11-19,176,15,2,1322.48,Jamie Marquez,19,Male,East,davismiguel@blake-baker.com,How,Electronics,661.24,374,,,
919,2023-10-20,27,17,3,1536.99,Jessica Warren,33,Male,West,lauracooley@randall.com,Song,Furniture,512.33,373,72.0,2023-11-09,Wrong Item
920,2023-05-20,40,14,9,3492.0,Christopher Phillips,21,Female,North,diazmarcus@hotmail.com,Important,Clothing,388.0,53,,,
921,2023-07-19,146,20,8,2013.36,Rebecca Price,24,Female,West,andrew31@jones.net,Political,Books,251.67,261,,,
922,2023-10-08,31,4,10,2911.8,James Mcintyre,57,Male,West,josephhernandez@lopez.com,Mission,Furniture,291.18,401,,,
923,2023-01-14,43,20,1,251.67,Jane Torres,27,Female,South,fleminglee@gmail.com,Political,Books,251.67,261,,,
924,2023-01-14,191,23,8,2894.4,Colin Rivera,36,Female,South,marianelson@gmail.com,Few,Furniture,361.8,132,,,
925,2023-05-17,128,6,3,1630.98,Blake Gordon,65,Male,South,amanda78@yahoo.com,Window,Books,543.66,382,,,
926,2023-06-29,7,28,9,8326.71,Richard Hernandez,22,Male,South,freemankathryn@jimenez-paul.net,Whatever,Books,925.19,390,70.0,2023-04-30,Defective
927,2023-05-16,186,29,4,2674.76,Bethany Horton,60,Female,West,philipgould@yahoo.com,Law,Furniture,668.69,371,,,
928,2023-04-28,18,11,2,1507.04,Christopher Ayala,58,Male,North,khill@gmail.com,Road,Books,753.52,479,,,
929,2023-12-02,184,50,4,2744.24,Craig Smith,48,Male,West,peggyreed@gmail.com,Finish,Books,686.06,149,,,
930,2023-07-07,62,9,2,188.98,Andrea Torres,35,Female,East,jonesbenjamin@hotmail.com,Sign,Books,94.49,165,,,
931,2023-06-25,106,27,9,3925.8,Timothy Martinez,23,Female,West,justin70@yahoo.com,Safe,Books,436.2,299,,,
932,2023-01-27,90,8,2,243.88,Lisa Smith,50,Female,South,michael47@hotmail.com,Office,Electronics,121.94,472,,,
933,2023-09-24,76,32,9,4686.21,Jeremy Nguyen,58,Female,West,robertbooker@gmail.com,Republican,Books,520.69,81,,,
934,2023-02-23,138,40,1,523.87,Maria Walsh,40,Female,North,zhogan@hotmail.com,Where,Books,523.87,169,,,
935,2023-12-23,196,17,4,2049.32,Kelly Terry,42,Male,North,yburns@hotmail.com,Song,Furniture,512.33,373,,,
936,2023-06-06,120,34,6,4479.48,Ann Williams,31,Male,East,gclark@jones.com,Dream,Electronics,746.58,255,,,
937,2023-12-26,54,30,6,3352.14,Jacqueline Gillespie,26,Male,West,vwalker@gmail.com,Base,Clothing,558.69,210,,,
938,2023-05-25,4,3,3,902.07,Anna Bates,20,Male,North,jeremyfuller@yahoo.com,Skin,Electronics,300.69,343,,,
939,2023-12-24,148,22,4,3343.72,Craig Jimenez,45,Female,West,barbara33@hotmail.com,Music,Books,835.93,161,,,
940,2023-04-18,134,5,1,736.95,Natalie Leon,56,Male,North,dianehodge@johnston.com,Score,Books,736.95,191,,,
941,2023-09-24,53,26,1,522.93,Mrs. Christina Burns,30,Female,East,hahnwilliam@hotmail.com,Which,Clothing,522.93,445,,,
942,2023-07-22,133,35,8,1352.8,Paige Ray,52,Male,South,parkspaul@yahoo.com,Modern,Electronics,169.1,111,,,
943,2023-06-24,116,39,1,191.17,Kristy Callahan,59,Female,East,kelly58@ball.info,Blood,Electronics,191.17,42,,,
944,2023-12-20,140,13,10,1995.8,Amy Diaz,33,Male,East,jamessmith@webb.com,Attorney,Clothing,199.58,184,,,
945,2023-04-19,49,25,2,930.42,Michael Schneider,36,Female,East,samantha13@rowe-diaz.org,Thank,Clothing,465.21,231,,,
946,2023-04-30,160,12,10,3593.6,Andrew Thomas,59,Female,North,ybrown@hotmail.com,Nothing,Electronics,359.36,439,,,
947,2023-04-01,73,21,8,2440.72,Martha Rosario,53,Male,East,hannah51@bell.com,Sort,Books,305.09,64,,,
948,2023-09-02,149,37,4,2279.48,Mary Johnson DDS,60,Female,East,donnamccarthy@gmail.com,Table,Books,569.87,183,,,
949,2023-03-01,143,49,5,1476.4,Katherine Conner,59,Male,West,kingmolly@hicks.com,For,Furniture,295.28,448,59.0,2023-09-03,Wrong Item
949,2023-03-01,143,49,5,1476.4,Katherine Conner,59,Male,West,kingmolly@hicks.com,For,Furniture,295.28,448,90.0,2023-05-11,Wrong Item
950,2023-11-06,200,22,1,835.93,Geoffrey Lewis,39,Female,East,marilynjimenez@mullen.com,Music,Books,835.93,161,,,
951,2023-11-01,190,15,10,6612.4,Rachel Blackwell,65,Male,North,kathryn52@martinez.com,How,Electronics,661.24,374,,,
952,2023-12-28,52,1,7,4738.02,Ms. Cynthia Soto,58,Male,South,donna11@hotmail.com,Story,Furniture,676.86,499,,,
953,2023-12-11,66,13,5,997.9,Melissa Charles,42,Female,West,christinaaustin@yahoo.com,Attorney,Clothing,199.58,184,,,
954,2023-02-01,98,49,6,1771.68,Lauren Smith,27,Male,West,xparker@gmail.com,For,Furniture,295.28,448,,,
955,2023-01-09,80,22,5,4179.65,Michael Woodward,27,Male,North,alexisnelson@murray-patel.com,Music,Books,835.93,161,,,
956,2023-03-03,173,8,5,609.7,Richard Booth,58,Male,West,shelbynovak@hardy-hernandez.com,Office,Electronics,121.94,472,,,
957,2023-06-15,189,43,6,4498.5,Alexander King,59,Male,South,posborne@harmon.org,Cup,Furniture,749.75,280,,,
958,2023-12-13,114,19,8,1660.0,Michele Ingram,50,Male,South,vincent22@gmail.com,Check,Books,207.5,346,,,
959,2023-10-21,82,17,4,2049.32,Katrina Lara,57,Female,South,david39@walker.com,Song,Furniture,512.33,373,,,
960,2023-03-06,164,14,5,1940.0,Drew Joyce,51,Male,East,zallen@hotmail.com,Important,Clothing,388.0,53,,,
961,2023-09-02,47,19,3,622.5,Dwayne Elliott,58,Male,North,janice72@yahoo.com,Check,Books,207.5,346,,,
962,2023-10-15,111,18,7,6734.0,Joan Boyd,37,Male,East,aaron17@gmail.com,These,Clothing,962.0,95,,,
963,2023-08-29,186,11,10,7535.2,Bethany Horton,60,Female,West,philipgould@yahoo.com,Road,Books,753.52,479,,,
964,2023-09-29,49,22,8,6687.44,Michael Schneider,36,Female,East,samantha13@rowe-diaz.org,Music,Books,835.93,161,,,
965,2023-09-18,194,45,6,3716.28,James Collier,54,Male,South,qacosta@webster-gonzalez.biz,System,Furniture,619.38,13,,,
966,2023-08-21,171,42,4,1087.4,Brandon Ortiz,46,Female,West,ophillips@gmail.com,Republican,Electronics,271.85,139,,,
967,2023-09-07,32,39,5,955.85,Jason Fisher,33,Female,East,jared76@hotmail.com,Blood,Electronics,191.17,42,51.0,2023-11-30,Defective
968,2023-11-25,83,26,9,4706.37,David Spencer,59,Male,West,edwardbruce@hotmail.com,Which,Clothing,522.93,445,,,
969,2023-03-12,91,14,8,3104.0,Eduardo Cole,54,Male,West,qwest@hotmail.com,Important,Clothing,388.0,53,,,
970,2023-08-10,176,25,4,1860.84,Jamie Marquez,19,Male,East,davismiguel@blake-baker.com,Thank,Clothing,465.21,231,,,
971,2023-12-15,140,36,9,4731.39,Amy Diaz,33,Male,East,jamessmith@webb.com,Big,Electronics,525.71,83,,,
972,2023-07-01,50,35,8,1352.8,Stephanie Bailey,50,Female,West,alecwhite@yahoo.com,Modern,Electronics,169.1,111,,,
973,2023-04-09,184,29,9,6018.21,Craig Smith,48,Male,West,peggyreed@gmail.com,Law,Furniture,668.69,371,,,
974,2023-01-19,93,32,3,1562.07,Michelle Carr PhD,24,Female,West,gbaker@shaw.org,Republican,Books,520.69,81,,,
975,2023-04-21,160,17,9,4610.97,Andrew Thomas,59,Female,North,ybrown@hotmail.com,Song,Furniture,512.33,373,,,
976,2023-03-31,58,2,8,2741.92,Patricia Johnson,42,Male,East,shelly79@hotmail.com,Film,Electronics,342.74,360,,,
977,2023-04-20,71,26,9,4706.37,Albert Wilson,22,Female,South,timothy01@yahoo.com,Which,Clothing,522.93,445,,,
978,2023-05-06,130,26,8,4183.44,Paul Wheeler,59,Male,South,kenneth54@yahoo.com,Which,Clothing,522.93,445,,,
979,2023-11-05,199,9,10,944.9,Carly Ibarra,53,Female,North,bklein@gmail.com,Sign,Books,94.49,165,,,
980,2023-12-02,35,34,2,1493.16,David Mendez,34,Male,North,james32@hill.com,Dream,Electronics,746.58,255,,,
981,2023-06-14,27,45,6,3716.28,Jessica Warren,33,Male,West,lauracooley@randall.com,System,Furniture,619.38,13,,,
982,2023-04-10,83,10,7,2362.85,David Spencer,59,Male,West,edwardbruce@hotmail.com,Address,Electronics,337.55,68,,,
983,2023-05-28,42,23,2,723.6,Savannah Lawson,44,Male,East,dianawright@hayes.org,Few,Furniture,361.8,132,,,
984,2023-05-05,156,7,7,3267.74,Steven Lee,55,Male,East,vgomez@morrison-rogers.org,Point,Electronics,466.82,371,,,
985,2023-04-23,157,25,8,3721.68,Donna Wilson,43,Male,South,jessicaturner@garner.com,Thank,Clothing,465.21,231,,,
986,2023-08-26,18,18,2,1924.0,Christopher Ayala,58,Male,North,khill@gmail.com,These,Clothing,962.0,95,,,
987,2023-08-27,58,36,7,3679.97,Patricia Johnson,42,Male,East,shelly79@hotmail.com,Big,Electronics,525.71,83,,,
988,2023-04-12,104,40,2,1047.74,Alexander Vasquez,26,Female,East,jamescisneros@gmail.com,Where,Books,523.87,169,,,
989,2023-02-20,29,6,1,543.66,Daniel Shaw,31,Male,South,jennifermitchell@yahoo.com,Window,Books,543.66,382,,,
990,2023-03-22,103,28,8,7401.52,Mallory Hill,35,Male,North,april60@meyer.com,Whatever,Books,925.19,390,,,
991,2023-05-10,57,27,3,1308.6,Eric Johnson,34,Male,West,jermaine22@harris.biz,Safe,Books,436.2,299,,,
992,2023-05-16,77,19,1,207.5,Stephanie Rowe,45,Female,South,collinsmonica@gmail.com,Check,Books,207.5,346,,,
993,2023-07-16,10,7,8,3734.56,Rachael Walters,48,Female,South,omclaughlin@gmail.com,Point,Electronics,466.82,371,,,
994,2023-06-27,199,3,5,1503.45,Carly Ibarra,53,Female,North,bklein@gmail.com,Skin,Electronics,300.69,343,,,
995,2023-06-26,15,19,5,1037.5,Dan Saunders,53,Male,South,pam74@yahoo.com,Check,Books,207.5,346,,,
996,2023-11-13,110,31,9,2529.81,Katelyn Miller,35,Female,West,kathy73@ferrell.com,Operation,Electronics,281.09,47,,,
997,2024-01-01,18,37,7,3989.09,Christopher Ayala,58,Male,North,khill@gmail.com,Table,Books,569.87,183,,,
998,2023-11-25,167,40,9,4714.83,Donna Carrillo,25,Male,North,connorgarcia@russell-lawrence.biz,Where,Books,523.87,169,22.0,2023-08-02,Changed Mind
999,2023-10-24,4,8,4,487.76,Anna Bates,20,Male,North,jeremyfuller@yahoo.com,Office,Electronics,121.94,472,,,
1000,2023-05-20,184,46,7,3454.92,Craig Smith,48,Male,West,peggyreed@gmail.com,With,Electronics,493.56,457,,,
